frame,mame_signature,native_signature,course_index,course_state,course_offset,activation_8_8,match
2785,small[2760 x=7f40],small[2760 x=7f40],0b,ad,5e,2ec0,1
2786,small[2760 x=7ff0],small[2760 x=7ff0],0b,ad,5e,2f70,1
2787,small[2760 x=80a0],small[2760 x=80a0],0b,ad,5e,3020,1
2788,small[2760 x=8150],small[2760 x=8150],0b,ad,5e,30d0,1
2789,small[2760 x=8200],small[2760 x=8200],0b,ad,5e,3180,1
2790,small[2760 x=82b0],small[2760 x=82b0],0b,ad,5e,3230,1
2791,small[2760 x=8360],small[2760 x=8360],0b,ad,5e,32e0,1
2792,small[2760 x=8410],small[2760 x=8410],0b,ad,5e,3390,1
2793,small[2760 x=84c0],small[2760 x=84c0],0b,ad,5e,3440,1
2794,small[2760 x=8570],small[2760 x=8570],0b,ad,5e,34f0,1
2795,small[2760 x=8620],small[2760 x=8620],0b,ad,5e,35a0,1
2796,small[2760 x=86d0],small[2760 x=86d0],0b,ad,5e,3650,1
2797,small[2760 x=8780],small[2760 x=8780],0b,ad,5e,3700,1
2798,small[2760 x=8830],small[2760 x=8830],0b,ad,5e,37b0,1
2799,small[2760 x=88e0],small[2760 x=88e0],0b,ad,5e,3860,1
2800,small[2760 x=8990],small[2760 x=8990],0b,ad,5e,3910,1
2801,small[2760 x=8a40],small[2760 x=8a40],0b,ad,5e,39c0,1
2802,small[2760 x=8af0],small[2760 x=8af0],0b,ad,5e,3a70,1
2803,small[2760 x=8ba0],small[2760 x=8ba0],0b,ad,5e,3b20,1
2804,small[2760 x=8c50],small[2760 x=8c50],0b,ad,5e,3bd0,1
2805,small[2760 x=8d00],small[2760 x=8d00],0b,ad,5e,3c80,1
2806,small[2760 x=8db0],small[2760 x=8db0],0b,ad,5e,3d30,1
2807,small[2760 x=8e60],small[2760 x=8e60],0b,ad,5e,3de0,1
2808,small[2760 x=8f10],small[2760 x=8f10],0b,ad,5e,3e90,1
2809,small[2760 x=8fc0],small[2760 x=8fc0],0b,ad,5e,3f40,1
2810,small[2760 x=9070],small[2760 x=9070],0b,ad,5e,3ff0,1
2811,small[2760 x=9120],small[2760 x=9120],0b,ad,5e,40a0,1
2812,small[2760 x=91d0],small[2760 x=91d0],0b,ad,5e,4150,1
2813,small[2760 x=9280],small[2760 x=9280],0b,ad,5e,4200,1
2814,small[2760 x=9330],small[2760 x=9330],0b,ad,5e,42b0,1
2815,small[2760 x=93e0],small[2760 x=93e0],0b,ad,5e,4360,1
2816,small[2760 x=9490],small[2760 x=9490],0b,ad,5e,4410,1
2817,small[2760 x=9540],small[2760 x=9540],0b,ad,5e,44c0,1
2818,small[2760 x=95f0],small[2760 x=95f0],0b,ad,5e,4570,1
2819,small[2760 x=96a0],small[2760 x=96a0],0b,ad,5e,4620,1
2820,small[2760 x=9750],small[2760 x=9750],0b,ad,5e,46d0,1
2821,small[2760 x=9800],small[2760 x=9800],0b,ad,5e,4780,1
2822,small[2760 x=98b0],small[2760 x=98b0],0b,ad,5e,4830,1
2823,small[2760 x=9960],small[2760 x=9960],0b,ad,5e,48e0,1
2824,small[2760 x=9a10],small[2760 x=9a10],0b,ad,5e,4990,1
2825,small[2760 x=9ac0],small[2760 x=9ac0],0b,ad,5e,4a40,1
2826,small[2760 x=9b70],small[2760 x=9b70],0b,ad,5e,4af0,1
2827,small[2760 x=9c20],small[2760 x=9c20],0b,ad,5e,4ba0,1
2828,small[2760 x=9cd0],small[2760 x=9cd0],0b,ad,5e,4c50,1
2829,small[2760 x=9d80],small[2760 x=9d80],0b,ad,5e,4d00,1
2830,small[2760 x=9e30],small[2760 x=9e30],0b,ad,5e,4db0,1
2831,small[2760 x=9ee0],small[2760 x=9ee0],0b,ad,5e,4e60,1
2832,small[2760 x=9f90],small[2760 x=9f90],0b,ad,5e,4f10,1
2833,small[2760 x=a040],small[2760 x=a040],0b,ad,5e,4fc0,1
2834,small[2760 x=a0f0],small[2760 x=a0f0],0b,ad,5e,5070,1
2835,small[2760 x=a1a0],small[2760 x=a1a0],0b,ad,5e,5120,1
2836,small[2760 x=a250],small[2760 x=a250],0b,ad,5e,51d0,1
2837,small[2760 x=a300],small[2760 x=a300],0b,ad,5e,5280,1
2838,small[2760 x=a3b0],small[2760 x=a3b0],0b,ad,5e,5330,1
2839,small[2760 x=a460],small[2760 x=a460],0b,ad,5e,53e0,1
2840,small[2760 x=a510],small[2760 x=a510],0b,ad,5e,5490,1
2841,small[2760 x=a5c0],small[2760 x=a5c0],0b,ad,5e,5540,1
2842,small[2760 x=a670],small[2760 x=a670],0b,ad,5e,55f0,1
2843,small[2760 x=a720],small[2760 x=a720],0b,ad,5e,56a0,1
2844,small[2760 x=a7d0],small[2760 x=a7d0],0b,ad,5e,5750,1
2845,small[2760 x=a880],small[2760 x=a880],0b,ad,5e,5800,1
2846,small[2760 x=a930],small[2760 x=a930],0b,ad,5e,58b0,1
2847,small[2760 x=a9e0],small[2760 x=a9e0],0b,ad,5e,5960,1
2848,small[2760 x=aa90],small[2760 x=aa90],0b,ad,5e,5a10,1
2849,small[2760 x=ab40],small[2760 x=ab40],0b,ad,5e,5ac0,1
2850,small[2760 x=abf0],small[2760 x=abf0],0b,ad,5e,5b70,1
2851,small[2760 x=aca0],small[2760 x=aca0],0b,ad,5e,5c20,1
2852,small[2760 x=ad50],small[2760 x=ad50],0b,ad,5e,5cd0,1
2853,small[2760 x=ae00],small[2760 x=ae00],0b,ad,5e,5d80,1
2854,small[2760 x=aeb0],small[2760 x=aeb0],0b,ad,5e,5e30,1
2855,small[2760 x=af60],small[2760 x=af60],0b,ad,5e,5ee0,1
2856,small[2760 x=b010],small[2760 x=b010],0b,ad,5e,5f90,1
2857,small[2760 x=b0c0],small[2760 x=b0c0],0b,ad,5e,6040,1
2858,small[2760 x=b170],small[2760 x=b170],0b,ad,5e,60f0,1
2859,small[2760 x=b220],small[2760 x=b220],0b,ad,5e,61a0,1
2860,small[2760 x=b2d0],small[2760 x=b2d0],0b,ad,5e,6250,1
2861,small[2760 x=b380],small[2760 x=b380],0b,ad,5e,6300,1
2862,small[2760 x=b300],small[2760 x=b300],0b,ad,5e,6280,1
2863,small[2760 x=b280],small[2760 x=b280],0b,ad,5e,6200,1
2864,small[2760 x=b080],small[2760 x=b080],0b,ad,5e,6000,1
2865,small[2760 x=ae80],small[2760 x=ae80],0b,ad,5e,5e00,1
2866,small[2760 x=ac80],small[2760 x=ac80],0b,ad,5e,5c00,1
2867,small[2760 x=aa80],small[2760 x=aa80],0b,ad,5e,5a00,1
2868,small[2760 x=a880],small[2760 x=a880],0b,ad,5e,5800,1
2869,small[2760 x=a680],small[2760 x=a680],0b,ad,5e,5600,1
2870,small[2760 x=a480],small[2760 x=a480],0b,ad,5e,5400,1
2871,small[2760 x=a280],small[2760 x=a280],0b,ad,5e,5200,1
2872,small[2760 x=a080],small[2760 x=a080],0b,ad,5e,5000,1
2873,small[2760 x=9e80],small[2760 x=9e80],0b,ad,5e,4e00,1
2874,small[2760 x=9c80],small[2760 x=9c80],0b,ad,5e,4c00,1
2875,small[2760 x=9a80],small[2760 x=9a80],0b,ad,5e,4a00,1
2876,small[2760 x=9880],small[2760 x=9880],0b,ad,5e,4800,1
2877,small[2760 x=9680],small[2760 x=9680],0b,ad,5e,4600,1
2878,small[2760 x=9480],small[2760 x=9480],0b,ad,5e,4400,1
2879,small[2760 x=9280],small[2760 x=9280],0b,ad,5e,4200,1
2880,small[2760 x=9080],small[2760 x=9080],0b,ad,5e,4000,1
2881,small[2760 x=8e80],small[2760 x=8e80],0b,ad,5e,3e00,1
2882,small[2760 x=8c80],small[2760 x=8c80],0b,ad,5e,3c00,1
2883,small[2760 x=8a80],small[2760 x=8a80],0b,ad,5e,3a00,1
2884,small[2760 x=8880],small[2760 x=8880],0b,ad,5e,3800,1
2885,small[2760 x=8680],small[2760 x=8680],0b,ad,5e,3600,1
2886,small[2760 x=8480],small[2760 x=8480],0b,ad,5e,3400,1
2887,small[2760 x=8280],small[2760 x=8280],0b,ad,5e,3200,1
2888,small[2760 x=8080],small[2760 x=8080],0b,ad,5e,3000,1
2889,small[2760 x=7e80],small[2760 x=7e80],0b,ad,5e,2e00,1
2890,small[2760 x=7c80],small[2760 x=7c80],0b,ad,5e,2c00,1
2891,small[2760 x=7a80],small[2760 x=7a80],0b,ad,5e,2a00,1
2892,small[2760 x=7880],small[2760 x=7880],0b,ad,5e,2800,1
2893,small[2760 x=7680],small[2760 x=7680],0b,ad,5e,2600,1
2894,small[2760 x=7480],small[2760 x=7480],0b,ad,5e,2400,1
2895,small[2760 x=7280],small[2760 x=7280],0b,ad,5e,2200,1
2896,small[2760 x=7080],small[2760 x=7080],0b,ad,5e,2000,1
2897,small[2760 x=6e80],small[2760 x=6e80],0b,ad,5e,1e00,1
2898,small[2760 x=6c80],small[2760 x=6c80],0b,ad,5e,1c00,1
2899,small[2760 x=6a80],small[2760 x=6a80],0b,ad,5e,1a00,1
2900,small[2760 x=6880],small[2760 x=6880],0b,ad,5e,1800,1
2901,small[2760 x=6680],small[2760 x=6680],0b,ad,5e,1600,1
2902,small[2760 x=6480],small[2760 x=6480],0b,ad,5e,1400,1
2903,small[2760 x=6280],small[2760 x=6280],0b,ad,5e,1200,1
2904,small[2760 x=6080],small[2760 x=6080],0b,ad,5e,1000,1
2905,small[2760 x=5e80],small[2760 x=5e80],0b,ad,5e,0e00,1
2906,small[2760 x=5c80],small[2760 x=5c80],0b,ad,5e,0c00,1
2907,small[2760 x=5a80],small[2760 x=5a80],0b,ad,5e,0a00,1
2908,small[2760 x=5880],small[2760 x=5880],0b,ad,5e,0800,1
2909,small[2760 x=5680],small[2760 x=5680],0b,ad,5e,0600,1
2910,small[2760 x=5480],small[2760 x=5480],0b,ad,5e,0400,1
2911,small[2760 x=5280],small[2760 x=5280],0b,ad,5e,0200,1
2912,small[2760 x=5080],small[2760 x=5080],0b,ad,5e,0000,1
2913,large[26d0 x=fd80] small[2760 x=4e80],large[26d0 x=fd80] small[2760 x=4e80],0c,de,5e,de00,1
2914,large[26d0 x=fb80] small[2760 x=4c80],large[26d0 x=fb80] small[2760 x=4c80],0c,de,5e,dc00,1
2915,large[26d0 x=f980] small[2760 x=4a80],large[26d0 x=f980] small[2760 x=4a80],0c,de,5e,da00,1
2916,large[26d0 x=f780] small[2760 x=4880],large[26d0 x=f780] small[2760 x=4880],0c,de,5e,d800,1
2917,large[26d0 x=f580] small[2760 x=4680],large[26d0 x=f580] small[2760 x=4680],0c,de,5e,d600,1
2918,large[26d0 x=f380] small[2760 x=4480],large[26d0 x=f380] small[2760 x=4480],0c,de,5e,d400,1
2919,large[26d0 x=f180] small[2760 x=4280],large[26d0 x=f180] small[2760 x=4280],0c,de,5e,d200,1
2920,large[26d0 x=ef80] small[2760 x=4080],large[26d0 x=ef80] small[2760 x=4080],0c,de,5e,d000,1
2921,large[26d0 x=ed80] small[2760 x=3e80],large[26d0 x=ed80] small[2760 x=3e80],0c,de,5e,ce00,1
2922,large[26d0 x=eb80] small[2760 x=3c80],large[26d0 x=eb80] small[2760 x=3c80],0c,de,5e,cc00,1
2923,large[26d0 x=e980] small[2760 x=3a80],large[26d0 x=e980] small[2760 x=3a80],0c,de,5e,ca00,1
2924,large[26d0 x=e780] small[2760 x=3880],large[26d0 x=e780] small[2760 x=3880],0c,de,5e,c800,1
2925,large[26d0 x=e580] small[2760 x=3680],large[26d0 x=e580] small[2760 x=3680],0c,de,5e,c600,1
2926,large[26d0 x=e380] small[2760 x=3480],large[26d0 x=e380] small[2760 x=3480],0c,de,5e,c400,1
2927,large[26d0 x=e180] small[2760 x=3280],large[26d0 x=e180] small[2760 x=3280],0c,de,5e,c200,1
2928,large[26d0 x=df80] small[2760 x=3080],large[26d0 x=df80] small[2760 x=3080],0c,de,5e,c000,1
2929,large[26d0 x=dd80] small[2760 x=2e80],large[26d0 x=dd80] small[2760 x=2e80],0c,de,5e,be00,1
2930,large[26d0 x=db80] small[2760 x=2c80],large[26d0 x=db80] small[2760 x=2c80],0c,de,5e,bc00,1
2931,large[26d0 x=d980] small[2760 x=2a80],large[26d0 x=d980] small[2760 x=2a80],0c,de,5e,ba00,1
2932,large[26d0 x=d780] small[2760 x=2880],large[26d0 x=d780] small[2760 x=2880],0c,de,5e,b800,1
2933,large[26d0 x=d580] small[2760 x=2680],large[26d0 x=d580] small[2760 x=2680],0c,de,5e,b600,1
2934,large[26d0 x=d380] small[2760 x=2480],large[26d0 x=d380] small[2760 x=2480],0c,de,5e,b400,1
2935,large[26d0 x=d180] small[2760 x=2280],large[26d0 x=d180] small[2760 x=2280],0c,de,5e,b200,1
2936,large[26d0 x=cf80] small[2760 x=2080],large[26d0 x=cf80] small[2760 x=2080],0c,de,5e,b000,1
2937,large[26d0 x=cd80] small[2760 x=1e80],large[26d0 x=cd80] small[2760 x=1e80],0c,de,5e,ae00,1
2938,large[26d0 x=cb80] small[2760 x=1c80],large[26d0 x=cb80] small[2760 x=1c80],0c,de,5e,ac00,1
2939,large[26d0 x=c980] small[2760 x=1a80],large[26d0 x=c980] small[2760 x=1a80],0c,de,5e,aa00,1
2940,large[26d0 x=c780] small[2760 x=1880],large[26d0 x=c780] small[2760 x=1880],0c,de,5e,a800,1
2941,large[26d0 x=c580] small[2760 x=1680],large[26d0 x=c580] small[2760 x=1680],0c,de,5e,a600,1
2942,large[26d0 x=c380] small[2760 x=1480],large[26d0 x=c380] small[2760 x=1480],0c,de,5e,a400,1
2943,large[26d0 x=c180] small[2760 x=1280],large[26d0 x=c180] small[2760 x=1280],0c,de,5e,a200,1
2944,large[26d0 x=bf80] small[2760 x=1080],large[26d0 x=bf80] small[2760 x=1080],0c,de,5e,a000,1
2945,large[26d0 x=bd80] small[2760 x=0e80],large[26d0 x=bd80] small[2760 x=0e80],0c,de,5e,9e00,1
2946,large[26d0 x=bb80] small[2760 x=0c80],large[26d0 x=bb80] small[2760 x=0c80],0c,de,5e,9c00,1
2947,large[26d0 x=b980] small[2760 x=0a80],large[26d0 x=b980] small[2760 x=0a80],0c,de,5e,9a00,1
2948,large[26d0 x=b780] small[2760 x=0880],large[26d0 x=b780] small[2760 x=0880],0c,de,5e,9800,1
2949,large[26d0 x=b580] small[2760 x=0680],large[26d0 x=b580] small[2760 x=0680],0c,de,5e,9600,1
2950,large[26d0 x=b380] small[2760 x=0480],large[26d0 x=b380] small[2760 x=0480],0c,de,5e,9400,1
2951,large[26d0 x=b180] small[2760 x=0280],large[26d0 x=b180] small[2760 x=0280],0c,de,5e,9200,1
2952,large[26d0 x=af80] small[2760 x=0080],large[26d0 x=af80] small[2760 x=0080],0c,de,5e,9000,1
2953,large[26d0 x=ad80],large[26d0 x=ad80],0c,de,5e,8e00,1
2954,large[26d0 x=ab80],large[26d0 x=ab80],0c,de,5e,8c00,1
2955,large[26d0 x=a980],large[26d0 x=a980],0c,de,5e,8a00,1
2956,large[26d0 x=a780],large[26d0 x=a780],0c,de,5e,8800,1
2957,large[26d0 x=a580],large[26d0 x=a580],0c,de,5e,8600,1
2958,large[26d0 x=a380],large[26d0 x=a380],0c,de,5e,8400,1
2959,large[26d0 x=a180],large[26d0 x=a180],0c,de,5e,8200,1
2960,large[26d0 x=9f80],large[26d0 x=9f80],0c,de,5e,8000,1
2961,large[26d0 x=9d80],large[26d0 x=9d80],0c,de,5e,7e00,1
2962,large[26d0 x=9b80],large[26d0 x=9b80],0c,de,5e,7c00,1
2963,large[26d0 x=9980],large[26d0 x=9980],0c,de,5e,7a00,1
2964,large[26d0 x=9780],large[26d0 x=9780],0c,de,5e,7800,1
2965,large[26d0 x=9580],large[26d0 x=9580],0c,de,5e,7600,1
2966,large[26d0 x=9380],large[26d0 x=9380],0c,de,5e,7400,1
2967,large[26d0 x=9180],large[26d0 x=9180],0c,de,5e,7200,1
2968,large[26d0 x=8f80],large[26d0 x=8f80],0c,de,5e,7000,1
2969,large[26d0 x=8d80],large[26d0 x=8d80],0c,de,5e,6e00,1
2970,large[26d0 x=8b80],large[26d0 x=8b80],0c,de,5e,6c00,1
2971,large[26d0 x=8980],large[26d0 x=8980],0c,de,5e,6a00,1
2972,large[26d0 x=8780],large[26d0 x=8780],0c,de,5e,6800,1
2973,large[26d0 x=8580],large[26d0 x=8580],0c,de,5e,6600,1
2974,large[26d0 x=8380],large[26d0 x=8380],0c,de,5e,6400,1
2975,large[26d0 x=8180],large[26d0 x=8180],0c,de,5e,6200,1
2976,large[26d0 x=7f80],large[26d0 x=7f80],0c,de,5e,6000,1
2977,large[26d0 x=7d80],large[26d0 x=7d80],0c,de,5e,5e00,1
2978,large[26d0 x=7b80],large[26d0 x=7b80],0c,de,5e,5c00,1
2979,large[26d0 x=7980],large[26d0 x=7980],0c,de,5e,5a00,1
2980,large[26d0 x=7780],large[26d0 x=7780],0c,de,5e,5800,1
2981,large[26d0 x=7580],large[26d0 x=7580],0c,de,5e,5600,1
2982,large[26d0 x=7380],large[26d0 x=7380],0c,de,5e,5400,1
2983,large[26d0 x=7180],large[26d0 x=7180],0c,de,5e,5200,1
2984,large[26d0 x=6f80],large[26d0 x=6f80],0c,de,5e,5000,1
2985,large[26d0 x=6d80],large[26d0 x=6d80],0c,de,5e,4e00,1
2986,large[26d0 x=6b80],large[26d0 x=6b80],0c,de,5e,4c00,1
2987,large[26d0 x=6980],large[26d0 x=6980],0c,de,5e,4a00,1
2988,large[26d0 x=6780],large[26d0 x=6780],0c,de,5e,4800,1
2989,large[26d0 x=6580],large[26d0 x=6580],0c,de,5e,4600,1
2990,large[26d0 x=6380],large[26d0 x=6380],0c,de,5e,4400,1
2991,large[26d0 x=6180],large[26d0 x=6180],0c,de,5e,4200,1
2992,large[26d0 x=5f80],large[26d0 x=5f80],0c,de,5e,4000,1
2993,large[26d0 x=5d80],large[26d0 x=5d80],0c,de,5e,3e00,1
2994,large[26d0 x=5b80],large[26d0 x=5b80],0c,de,5e,3c00,1
2995,large[26d0 x=5980],large[26d0 x=5980],0c,de,5e,3a00,1
2996,large[26d0 x=5780],large[26d0 x=5780],0c,de,5e,3800,1
2997,large[26d0 x=5580],large[26d0 x=5580],0c,de,5e,3600,1
2998,large[26d0 x=5380],large[26d0 x=5380],0c,de,5e,3400,1
2999,large[26d0 x=5180],large[26d0 x=5180],0c,de,5e,3200,1
3000,large[26d0 x=4f80],large[26d0 x=4f80],0c,de,5e,3000,1
3001,large[26d0 x=4d80],large[26d0 x=4d80],0c,de,5e,2e00,1
3002,large[26d0 x=4b80],large[26d0 x=4b80],0c,de,5e,2c00,1
3003,large[26d0 x=4980],large[26d0 x=4980],0c,de,5e,2a00,1
3004,large[26d0 x=4780],large[26d0 x=4780],0c,de,5e,2800,1
3005,large[26d0 x=4580],large[26d0 x=4580],0c,de,5e,2600,1
3006,large[26d0 x=4380],large[26d0 x=4380],0c,de,5e,2400,1
3007,large[26d0 x=4180],large[26d0 x=4180],0c,de,5e,2200,1
3008,large[26d0 x=3f80],large[26d0 x=3f80],0c,de,5e,2000,1
3009,large[26d0 x=3d80],large[26d0 x=3d80],0c,de,5e,1e00,1
3010,large[26d0 x=3b80],large[26d0 x=3b80],0c,de,5e,1c00,1
3011,large[26d0 x=3980],large[26d0 x=3980],0c,de,5e,1a00,1
3012,large[26d0 x=3780],large[26d0 x=3780],0c,de,5e,1800,1
3013,large[26d0 x=3580],large[26d0 x=3580],0c,de,5e,1600,1
3014,large[26d0 x=3380],large[26d0 x=3380],0c,de,5e,1400,1
3015,large[26d0 x=3180],large[26d0 x=3180],0c,de,5e,1200,1
3016,large[26d0 x=2f80],large[26d0 x=2f80],0c,de,5e,1000,1
3017,large[26d0 x=2d80],large[26d0 x=2d80],0c,de,5e,0e00,1
3018,large[26d0 x=2b80],large[26d0 x=2b80],0c,de,5e,0c00,1
3019,large[26d0 x=2980],large[26d0 x=2980],0c,de,5e,0a00,1
3020,large[26d0 x=2780],large[26d0 x=2780],0c,de,5e,0800,1
3021,large[26d0 x=2580],large[26d0 x=2580],0c,de,5e,0600,1
3022,large[26d0 x=2380],large[26d0 x=2380],0c,de,5e,0400,1
3023,large[26d0 x=2180],large[26d0 x=2180],0c,de,5e,0200,1
3024,large[26d0 x=1f80],large[26d0 x=1f80],0c,de,5e,0000,1
3025,large[26d0 x=1d80] large[2700 x=fd80],large[26d0 x=1d80] large[2700 x=fd80],0d,ee,5e,ee00,1
3026,large[26d0 x=1b80] large[2700 x=fb80],large[26d0 x=1b80] large[2700 x=fb80],0d,ee,5e,ec00,1
3027,large[26d0 x=1980] large[2700 x=f980],large[26d0 x=1980] large[2700 x=f980],0d,ee,5e,ea00,1
3028,large[26d0 x=1780] large[2700 x=f780],large[26d0 x=1780] large[2700 x=f780],0d,ee,5e,e800,1
3029,large[26d0 x=1580] large[2700 x=f580],large[26d0 x=1580] large[2700 x=f580],0d,ee,5e,e600,1
3030,large[26d0 x=1380] large[2700 x=f380],large[26d0 x=1380] large[2700 x=f380],0d,ee,5e,e400,1
3031,large[26d0 x=1180] large[2700 x=f180],large[26d0 x=1180] large[2700 x=f180],0d,ee,5e,e200,1
3032,large[26d0 x=0f80] large[2700 x=ef80],large[26d0 x=0f80] large[2700 x=ef80],0d,ee,5e,e000,1
3033,large[26d0 x=0d80] large[2700 x=ed80],large[26d0 x=0d80] large[2700 x=ed80],0d,ee,5e,de00,1
3034,large[26d0 x=0b80] large[2700 x=eb80],large[26d0 x=0b80] large[2700 x=eb80],0d,ee,5e,dc00,1
3035,large[26d0 x=0980] large[2700 x=e980],large[26d0 x=0980] large[2700 x=e980],0d,ee,5e,da00,1
3036,large[26d0 x=0780] large[2700 x=e780],large[26d0 x=0780] large[2700 x=e780],0d,ee,5e,d800,1
3037,large[26d0 x=0580] large[2700 x=e580],large[26d0 x=0580] large[2700 x=e580],0d,ee,5e,d600,1
3038,large[26d0 x=0380] large[2700 x=e380],large[26d0 x=0380] large[2700 x=e380],0d,ee,5e,d400,1
3039,large[26d0 x=0180] large[2700 x=e180],large[26d0 x=0180] large[2700 x=e180],0d,ee,5e,d200,1
3040,large[2700 x=df80],large[2700 x=df80],0d,ee,5e,d000,1
